u+ku+wu+stehu+m,ᐋᑲᐋᐧᐢᑌᐦᐊᒼ,"s/he shades s.t. (e.g. a window)
u+ku+wu+stehi+ku+n,ᐋᑲᐋᐧᐢᑌᐦᐃᑲᐣ,"umbrella; something used or built for shade"
u+ku+wu+stehi+kew,ᐋᑲᐋᐧᐢᑌᐦᐃᐤ,"s/he makes shade
u+ku+wu+stehi+kewi+n,ᐋᑲᐋᐧᐢᑌᐦᐃᑫᐃᐧᐣ,"making shade"
u+ku+wu+stehk,ᐋᑲᐋᐧᐢᑌᕁ,"in the shade"
u+ku+wu+steho+n,ᐋᑲᐋᐧᐢᑌᐦᐅᐣ,"umbrella
u+ku+wu+steho+w,ᐋᑲᐋᐧᐢᑌᐦᐅᐤ,"s/he shades him/herself"
u+ku+wu+stehwew,ᐋᑲᐋᐧᐢᑌᐦᐁᐧᐤ,"s/he shades s.o.; s/he places s.o. in shade"
u+ku+wu+stesi+mo+w,ᐋᑲᐋᐧᐢᑌᓯᒧᐤ,"s/he sits in the shade
u+ku+wu+stesi+n,ᐋᑲᐋᐧᐢᑌᓯᐣ,"s/he lies in the shade
u+ku+wu+stesku+m,ᐋᑲᐋᐧᐢᑌᐢᑲᒼ,"s/he shades s.t. with his/her own shadow"
u+ku+wu+stesku+wew,ᐋᑲᐋᐧᐢᑌᐢᑲᐁᐧᐤ,"s/he shades s.o. with his/her own shadow"
u+ku+wu+stew,ᐋᑲᐋᐧᐢᑌᐤ,"it is shady"
u+ku+wu+tu+m,ᐊᑳᐋᐧᑕᒼ,"s/he desires s.t.
u+ku+wu+tu+mu+wew,ᐊᑳᐋᐧᑕᒪᐁᐧᐤ,"s/he desires (it/him) from s.o.
u+ku+wu+tu+mo+wi+n,ᐊᑳᐋᐧᑕᒧᐃᐧᐣ,"wishing
u+ku+wu+tew,ᐊᑳᐋᐧᑌᐤ,"s/he desires s.o.
u+ku+wu+teyi+htu+m,ᐊᑳᐋᐧᑌᔨᐦᑕᒼ,"s/he grieves for s.t.
u+ku+wu+teyi+htu+mo+wi+n,ᐊᑳᐋᐧᑌᔨᐦᑕ,"grief
u+ku+wu+teyi+mew,ᐊᑳᐋᐧᑌᔨᒣᐤ,"s/he grieves for s.o.
u+ku+wu+yu+hk,ᐋᑲᐋᐧᔮᕁ,"behind an obstacle to vision
u+ku+wu+yi+hk,ᐋᑲᐋᐧᔨᕁ,"behind an obstacle to vision
u+ku+wewemu+ku+n,ᐋᑲᐁᐧᐁᐧᒪᑲᐣ,"it goes behind an obstacle to vision (e.g. cloud)
u+ku+wewepu+htu+w,ᐋᑲᐁᐧᐁᐧᐸᐦᑖᐤ,"s/he runs behind an obstacle to vision
u+ku+wewew,ᐋᑲᐁᐧᐁᐧᐤ,"s/he goes behind an obstacle to vision
u+ku+weyi+htu+m,ᐊᑳᐁᐧᔨᐦᑕᒼ,"s/he is disappointed in s.t.; be shocked by s.t.
u+ku+weyi+htu+mi+hi+ko+w,ᐊᑳᐁᐧᔨᐦᑕᒥᐦᐃᑯᐤ,"s/he is bothered by a promise s/he made to do s.t."
u+ku+yu+simo+si+w,ᐋᑲᔮᓰᒧ ᐤ,"s/he speaks a little English"
u+ku+yu+simo+to+tu+wew,ᐋᑲᔮᓰᒧᑐᑕᐁᐧᐤ,"s/he speaks English to s.o."
u+ku+yu+simo+w,ᐋᑲᔮᓰᒧᐤ,"s/he speaks English"
u+ku+yu+simo+wi+n,ᐋᑲᔮᓰᒧᐃᐧᐣ,"the English language; speaking English"
u+ku+yu+siw,ᐋᑲᔮᓰᐤ,"Englishman"
u+ku+yu+siwu+stsi+kew,ᐋᑲᔮᓰᐊᐧᐢᒋᑫᐤ,"s/he translates into English
u+ku+yu+siwu+stsi+kewi+n,ᐋᑲᔮᓰᐊᐧᐢᒋᑫᐃᐧᐣ,"English translation
u+ku+yu+siwu+stu+w,ᐋᑲᔮᓰᐊᐧᐢᑖᐤ,"s/he puts s.t. into English
u+ku+yu+siwi+skwew,ᐋᑲᔮᓰᐃᐧᐢᑫᐧᐤ,"English woman"
u+ku+yu+siwi+yi+ni+w,ᐋᑲᔮᓰᐃᐧᔨᓂᐤ,"English speaker"
u+ki+htsi+ku+nu+pi+sk,ᐊᑭᐦᒋᑲᓈᐱᐢᐠ,"coin-sorter; calculator"
u+ki+htsi+ku+nu+pi+sko+s,ᐊᑭᐦᒋᑲᓈᐱᐢᑯᐢ,"coin-sorter
u+ki+htsi+kew,ᐊᑭᐦᒋᑫᐤ,"s/he counts"
u+ki+htsi+kewi+n,ᐊᑭᐦᒋᑫᐃᐧᐣ,"counting; numeration
u+ki+htu+m,ᐊᑭᐦᑕᒼ,"s/he counts s.t.; s/he adds s.t."
u+ki+htu+mu+wew,ᐊᑭᐦᑕᒪᐁᐧᐤ,"s/he counts (them) for s.o."
u+ki+htu+so+n,ᐊᑭᐦᑖᓱᐣ,"number
u+ki+htu+so+w,ᐊᑭᐦᑖᓱᐤ,"s/he counts"
u+ki+htu+so+wepi+ni+kew,ᐊᑭᐦᑖᓱᐁᐧᐱᓂᑫᐤ,"s/he does math
u+ki+htu+so+wepi+ni+kewi+n,ᐊᑭᐦᑖᓱᐁᐧᐱᓂᑫᐃᐧᐣ,"doing math
u+ki+htu+so+wi+n,ᐊᑭᐦᑖᓱᐃᐧᐣ,"counting
u+ki+htu+w,ᐊᑭᐦᑖᐤ,"s/he counts s.t."
u+ki+htew,ᐊᑭᐦᑌᐤ,"it is counted"
u+ki+k,ᐊᑭᐠ,"snot
u+ki+kwu+mo+w,ᐊᑭᑲᐧᒧᐤ,"s/he is attached (to something)
u+ki+mu+sk,ᐊᑭᒫᐢᐠ,"black ash [Lt. Fraximus nigra]"
u+ki+mew,ᐊᑭᒣᐤ,"s/he counts s.o."
u+ki+ne,ᐊᑭᓀ,"in succession
u+ki+nenu+m,ᐊᑭᓀᓇᒼ,"s/he picks s.t. one after another"
u+ki+nesku+m,ᐊᑭᓀᐢᑲᒼ,"s/he passes s.t. (pl) successively"
u+ki+nesku+wew,ᐊᑭᓀᐢᑲᐁᐧᐤ,"s/he passes s.o. (pl) successively; she visits s.o. (pl) one by one"
u+ki+newesku+m,ᐊᑭᓀᐁᐧᐢᑲᒼ,"s/he makes tracks in snow
u+ki+neweyi+htu+m,ᐊᑭᓀᐁᐧᔨᐦᑕᒼ,"s/he thinks of one thing at a time
u+ki+neweyi+mew,ᐊᑭᓀᐁᐧᔨᒣᐤ,"s/he thinks of s.o. (pl) successively
u+ki+so+w,ᐊᑭᓱᐤ,"s/he is counted
u+ko+tsi+htsesku+wew,ᐊᑯᒋᐦᒉᐢᑲᐁᐧᐤ,"s/he puts s.o.'s hand on something"
u+ko+tsi+ku+n,ᐊᑯᒋᑲᐣ,"shelf
u+ko+tsi+ku+neyu+pi+y,ᐊᑯᒋᑲᓀᔮᐱᕀ,"clothesline
u+ko+tsi+ku+ni+hku+ni+s,ᐊᑯᒋᑲᓂᐦᑳᓂᐢ,"shelf"
u+ko+tsi+ku+ni+s,ᐊᑯᒋᑲᓂᐢ,"hanger; small compartment; little shelf"
u+ko+tsi+kew,ᐊᑯᒋᑫᐤ,"s/he hangs things (e.g. clothes) up
u+ko+tsi+mo+w,ᐊᑯᒋᒧᐤ,"s/he hangs on (to something)"
u+ko+tsi+n,ᐊᑯᒋᐣ,"s/he hangs
u+ko+tsi+pu+ski+si+ku+nu+hti+k,ᐊᑯᒋᐹᐢᑭᓯᑲᓈᐦᑎᐠ,"gun-rack"
u+ko+tsi+pu+ski+si+ku+new,ᐊᑯᒋᐹᐢᑭᓯᑲᓀᐤ,"s/he places a gun on a gun-rack"
u+ko+tsi+pu+yi+w,ᐊᑯᒋᐸᔨᐤ,"s/he is caught aloft; it gets caught on something"
u+ko+tsi+pu+yi+w,ᐊᑯᒋᐸᔨᐤ,"it gets caught on something"
u+ko+tsistu+m,ᐊᑯᒌᐢᑕᒼ,"s/he waits in an elevated place for s.t.; s/he hangs near s.t."
u+ko+tsistu+mu+wew,ᐊᑯᒌᐢᑕᒪᐁᐧᐤ,"s/he goes and waits for (it/him) for s.o."
u+ko+tsistu+wew,ᐊᑯᒌᐢᑕᐁᐧᐤ,"s/he waits in an elevated place for s.o.; s/he hangs near s.o.
u+ko+tsiw,ᐊᑯᒌᐤ,"s/he hangs on by his/her hands"
u+ko+tsi+wepi+nu+m,ᐊᑯᒋᐁᐧᐱᓇᒼ,"s/he throws s.t. onto (it) so as to hang; s/he throws s.t. to be suspended; s/he throws s.t. over top
u+ko+tsi+wepi+new,ᐊᑯᒋᐁᐧᐱᓀᐤ,"s/he throws s.o. onto (it) so as to hang; s/he throws s.o. to be suspended; s/he throws s.o. over top (e.g. over willow bushes)"
u+kohu+m,ᐋᑰᐦᐊᒼ,"s/he shields s.t.; s/he covers s.t."
u+ko+htsi+mew,ᐊᑯᐦᒋᒣᐤ,"s/he puts s.o. into water
u+ko+htsi+n,ᐊᑯᐦᒋᐣ,"s/he is in water; s/he hangs in water
u+kohi+ku+kew,ᐋᑰᐦᐃᑳᑫᐤ,"s/he uses something to obscure light; s/he uses something as a window blind"
u+ko+hku+htew,ᐊᑯᐦᑲᐦᑌᐤ,"it is burned to the pot"
u+ko+hku+su+m,ᐊᑯᐦᑲᓴᒼ,"s/he burns s.t. to the pot; s/he welds s.t."
u+ko+hku+si+keski+w,ᐊᑯᐦᑲᓯᑫᐢᑭᐤ,"s/he continually burns things to the pot; s/he is always welding things"
u+ko+hku+si+kew,ᐊᑯᐦᑲᓯᑫᐤ,"s/he welds
u+ko+hku+so+w,ᐊᑯᐦᑲᓱᐤ,"it is burned to the pot"
u+ko+hku+swew,ᐊᑯᐦᑲ,"s/he burns s.o. to the pot; s/he welds s.o."
u+ko+hkweho+n,ᐋᑯᐦᑫᐧᐦᐅᐣ,"veil
u+ko+hkwehpi+tsi+ku+nu+,ᐋᑯᐦᑫᐧᐦᐱᒋᑲᓇ,"blinders"
u+ko+hkwehpi+so+w,ᐋᑯᐦᑫᐧᐦᐱᓱᐤ,"s/he is blindfolded"
u+ko+hkwehpi+tew,ᐋᑯᐦᑫᐧᐦᐱᑌᐤ,"s/he blindfolds s.o."
u+ko+hkwehpi+ti+so+w,ᐋᑯᐦᑫᐧᐦᐱᑎᓱᐤ,"s/he blindfolds him/herself"
u+ko+hkwenew,ᐋᑯᐦᑫᐧᓀᐤ,"s/he covers s.o.'s face; s/he shades s.o.'s face"
u+ko+hkwew,ᐋᑯᐦᑫᐧᐤ,"s/he has a covered face"
u+koho+so+w,ᐋᑰᐦᐅᓱᐤ,"s/he covers him/herself"
u+ko+hp,ᐊᑯᐦᑊ,"blanket"
u+ko+hpi+hku+wew,ᐊᑯᐦᐱᐦᑲᐁᐧᐤ,"s/he makes blankets for s.o."
u+ko+hpi+hkew,ᐊᑯᐦᐱᐦᑫᐤ,"s/he makes blankets"
u+ko+hpi+s,ᐊᑯᐦᐱᐢ,"small blanket; wagon-robe"
u+ko+hpi+so+w,ᐊᑯᐦᐱᓱᐤ,"s/he is bandaged
u+ko+hpi+so+wu+ku+n,ᐊᑯᐦᐱᓱᐋᐧᑲᐣ,"dressing
u+ko+hpi+so+wi+n,ᐊᑯᐦᐱᓱᐃᐧᐣ,"bandage
u+ko+htu+tu+w,ᐊᑯᐦᑕᑖᐤ,"s/he puts s.t. in to soak"
u+ko+htew,ᐊᑯᐦᑌᐤ,"it is in water"
u+ko+hti+n,ᐊᑯᐦᑎᐣ,"it soaks
u+ko+hti+tu+w,ᐊᑯᐦᑎᑖᐤ,"s/he soaks s.t. in water
u+kohwew,ᐋᑰᐦᐁᐧᐤ,"s/he conceals s.o.; s/he covers s.o."
u+ko+ku+pu+wi+w,ᐊᑯᑳᐸᐃᐧᐤ,"s/he stands against something"
u+ko+ku+pu+wi+w,ᐋᑯᑳᐸᐃᐧᐤ,"s/he stands blocked from view; s/he stands so as to block the view"
u+ko+kwu+tsi+ku+n,ᐊᑯᑳᐧᒋᑲᐣ,"braid
u+ko+kwu+tsi+ku+ni+s,ᐊᑯᑳᐧᒋᑲᓂᐢ,"small braids
u+ko+kwu+hu+m,ᐊᑯᑲᐧᐦᐊᒼ,"s/he staples s.t. on"
u+ko+kwu+hwew,ᐊᑯᑲᐧᐦᐁᐧᐤ,"s/he staples s.o. on"
u+ko+kwu+so+w,ᐊᑯᑳᐧᓱᐤ,"s/he sews trimming (e.g. on a dress)"
u+ko+kwu+tu+m,ᐊᑯᑳᐧᑕᒼ,"s/he sews s.t. on
u+ko+kwu+tew,ᐊᑯᑳᐧᑌᐤ,"s/he sews s.o. on"
u+ko+nu+m,ᐊᑯᓇᒼ,"s/he holds s.t. in place; s/he puts
u+konu+m,ᐋᑰᓇᒼ,"s/he puts s.t. on or over (it)"
u+ko+nu+mu+wew,ᐊᑯᓇᒪᐁᐧᐤ,"s/he holds (it/him) on for s.o. (as heat to the chest); s/he holds (it/him) up against s.o."
u+ko+new,ᐊᑯᓀᐤ,"s/he holds s.o. in place; s/he puts
u+konew,ᐋᑰᓀᐤ,"s/he puts s.o. on or over (it)"
u+ko+pu+yi+ho+w,ᐊᑯᐸᔨᐦᐅᐤ,"s/he moves against something
u+kopu+yi+ho+w,ᐋᑰᐸᔨᐦᐅᐤ,"s/he flings him/herself into shelter
u+ko+pu+yi+w,ᐊᑯᐸᔨᐤ,"it sticks
u+ko+pi+tsi+kew,ᐊᑯᐱᒋᑫᐤ,"s/he applies poultices
u+ko+pi+si+wew,ᐊᑯᐱᓯᐁᐧᐤ,"s/he bandages people"
u+ko+pi+so+n,ᐊᑯᐱᓱᐣ,"compress
u+ko+pi+so+w,ᐊᑯᐱᓱᐤ,"s/he has a compress tied on him/herself
u+ko+pi+so+wi+n,ᐊᑯᐱᓱᐃᐧᐣ,"compress; poultice; plaster"
u+ko+pi+tu+m,ᐊᑯᐱᑕᒼ,"s/he applies a poultice to s.t.
u+kopi+tu+m,ᐋᑰᐱᑕᒼ,"s/he draws the blinds to obscure light; s/he pulls s.t. so as to cover"
u+ko+pi+tu+mu+wew,ᐊᑯᐱᑕᒪᐁᐧᐤ,"s/he applies a wet poultice (to it/him) for s.o."
u+ko+pi+tu+mo+wi+n,ᐊᑯᐱᑕᒧᐃᐧᐣ,"wet poultice"
u+ko+pi+tew,ᐊᑯᐱᑌᐤ,"s/he ties a compress on s.o.
u+ko+pi+ti+so+w,ᐊᑯᐱᑎᓱᐤ,"s/he applies a poultice to him/herself"
u+kosi+mo+w,ᐋᑰᓯᒧᐤ,"s/he shields him/herself; s/he dances behind someone or something"
u+ko+si+mo+wi+n,ᐊᑯᓯᒧᐃᐧᐣ,"nestling
u+kosi+peyu+w,ᐋᑰᓯᐯᔮᐤ,"it is dewy
u+ko+siw,ᐊᑯᓰᐤ,"s/he perches aloft
u+ko+si+wew,ᐊᑯᓯᐁᐧᐤ,"s/he hangs people or animate things up; s/he places people on funeral scaffolds"
u+ko+siwi+n,ᐊᑯᓰᐃᐧᐣ,"a perch
u+ko+sku+m,ᐊᑯᐢᑲᒼ,"s/he steps on s.t. so as to press it against something else; s/he presses s.t. up against something else with his/her foot or body"
u+ko+ski+wu+su+m,ᐊᑯᐢᑭᐊᐧᓴᒼ,"s/he seals s.t. with wax; s/he makes an imprint with a hot object"
u+ko+ski+wu+si+ku+n,ᐊᑯᐢᑭᐊᐧᓯᑲᐣ,"sealing wax; object used to apply glue
u+ko+ski+wu+si+kew,ᐊᑯᐢᑭᐊᐧᓯᑫᐤ,"s/he seals things with wax; s/he makes imprints with a hot object"
u+ko+stu+hu+m,ᐊᑯᐢᑕᐦᐊᒼ,"s/he sews s.t. on (as trimming)"
u+ko+stu+hu+mu+wew,ᐊᑯᐢᑕᐦᐊᒪᐁᐧᐤ,"s/he sews (it/him) on for s.o."
u+ko+stu+ho+w,ᐊᑯᐢᑕᐦᐅᐤ,"it is sewn on"
u+ko+stu+hwew,ᐊᑯᐢᑕᐦᐁᐧᐤ,"s/he sews s.o. on (as trimming)"
u+kosti+kwu+nehew,ᐋᑰᐢᑎᑳᐧᓀᐦᐁᐤ,"s/he covers s.o.'s head (with a scarf)"
u+kosti+kwu+neho+w,ᐋᑰᐢᑎᑳᐧᓀᐦᐅᐤ,"s/he wears his/her own scarf; s/he is dressed with a hat; s/he wears a head covering"
u+kosti+kwu+new,ᐋᑰᐢᑎᑳᐧᓀᐤ,"s/he covers his/her own head"
u+ko+tu+mu+so+w,ᐊᑯᑕᒫᓱᐤ,"s/he hangs s.t. up for him/herself"
u+ko+tu+mu+wew,ᐊᑯᑕᒪᐁᐧᐤ,"s/he hangs (it/him) up for s.o."
u+ko+tu+pu+n,ᐊᑯᑖᐹᐣ,"travois"
u+ko+tu+ski+hkwu+n,ᐊᑯᑕᐢᑭᐦᑳᐧᐣ,"stick for hanging a kettle over the fire"
u+ko+tu+ski+hkwew,ᐊᑯᑕᐢᑭᐦᑭᐧᐤ,"s/he hangs a kettle over the fire"
u+ko+tu+sko+tsi+n,ᐊᑯᑖᐢᑯᒋᐣ,"s/he hangs snagged on a tree"
u+ko+tu+skwu+hwew,ᐊᑯᑖᐢᑲᐧᐦᐁᐧᐤ,"s/he hangs s.o. on a tree (by tool)"
u+ko+tu+so+n,ᐊᑯᑖᓱᐣ,"flag"
u+ko+tu+w,ᐊᑯᑖᐤ,"s/he hangs s.t. up; s/he hangs up his/her own snare
u+ko+tew,ᐊᑯᑌᐤ,"s/he hangs s.o. up; s/he places s.o. on a funeral scaffold"
u+ko+tew,ᐊᑯᑌᐤ,"it hangs
u+ko+ti+n,ᐊᑯᑎᐣ,"it hangs
u+ko+ti+so+w,ᐊᑯᑎᓱᐤ,"s/he hangs him/herself up"
u+kowepi+nu+m,ᐋᑰᐁᐧᐱᓇᒼ,"s/he flings s.t. to shield or out of sight"
u+kowepi+new,ᐋᑰᐁᐧᐱᓀᐤ,"s/he flings s.o. to shield or out of sight"
u+koyu+pu+hpi+so+w,ᐋᑰᔮᐸᐦᐱᓱᐤ,"s/he has his/her own eyes shielded or blindfolded"
u+koyu+pu+hpi+tew,ᐋᑰᔮᐸᐦᐱᑌᐤ,"s/he blindfolds s.o.'s eyes"
u+koyu+pu+hpi+ti+so+w,ᐋᑰᔮᐸᐦᐱᑎᓱᐤ,"s/he blindfolds him/herself"
u+kwu+ts,ᐋᑳᐧᐨ,"quite a lot; well on its way
u+kwu+hu+m,ᐋᑲᐧᐦᐊᒼ,"s/he covers s.t. up"
u+kwu+hu+m,ᐊᑲᐧᐦᐊᒼ,"s/he pastes s.t. on (the wall)"
u+kwu+hu+mu+wew,ᐊᑲᐧᐦᐊᒪᐁᐧᐤ,"s/he pastes (it/him) on for s.o."
u+kwu+hi+ku+neki+n,ᐊᑲᐧᐦᐃᑲᓀᑭᐣ,"wagon cover of cloth or leather"
u+kwu+hi+kew,ᐊᑲᐧᐦᐃᑫᐤ,"s/he pastes things up; s/he hangs wallpaper"
u+kwu+hku+to+so+w,ᐋᑳᐧᐦᑲᑐᓱᐤ,"s/he is very thin from hunger; s/he is very hungry"
u+kwu+hku+to+tew,ᐋᑳᐧᐦᑲᑐᑌᐤ,"it is very dry and hard"
u+kwu+ho+nu+hti+k,ᐊᑳᐧᐦᐅᓈᐦᑎᐠ,"stick used to pull objects from water"
u+kwu+ho+nu+n,ᐊᑲᐧᐦᐅᓈᐣ,"shawl; cover"
u+kwu+ho+ni+htu+k,ᐊᑳᐧᐦᐅᓂᐦᑕᐠ,"driftwood"
u+kwu+ho+w,ᐊᑲᐧᐦᐅᐤ,"s/he covers him/herself"
u+kwu+hpi+tsi+kew,ᐊᑲᐧᐦᐱᒋᑫᐤ,"s/he ties things on"
u+kwu+hpi+si+wew,ᐊᑲᐧᐦᐱᓯᐁᐧᐤ,"s/he ties people onto something
u+kwu+hpi+so+w,ᐊᑲᐧᐦᐱᓱᐤ,"s/he is tied onto something
u+kwu+hpi+tu+m,ᐊᑲᐧᐦᐱᑕᒼ,"s/he ties s.t. on"
u+kwu+hpi+tu+mu+wew,ᐊᑲᐧᐦᐱᑕᒪᐁᐧᐤ,"s/he ties (it/him) on for s.o."
u+kwu+hpi+tew,ᐊᑲᐧᐦᐱᑌᐤ,"s/he ties s.o. on"
u+kwu+hpi+tew,ᐊᑲᐧᐦᐱᑌᐤ,"it is tied on"
u+kwu+hwew,ᐊᑲᐧᐦᐁᐧᐤ,"s/he pastes s.o. on (the wall)"
u+kwu+hwew,ᐊᑳᐧᐦᐁᐧᐤ,"s/he takes s.o. from water or fire by tool"
u+kwu+hwew,ᐋᑲᐧᐦᐁᐧᐤ,"s/he covers s.o. up"
u+kwu+hyu+ki+nu+kew,ᑲᑳᐧᔭᑭᓈᑫᐤ,"s/he finds people hideous in appearance"
u+kwu+ko+hti+n,ᐊᑳᐧᑯᐦᑎᐣ,"it is mouldy; it is rusty"
u+kwu+ko+mu+ko+si+w,ᐊᑳᐧᑯᒫᑯᓯᐤ,"it smells mouldy"
u+kwu+ko+mu+kwu+n,ᐊᑳᐧᑯᒫᑲᐧᐣ,"it smells mouldy"
u+kwu+ko+pi+y,ᐊᑳᐧᑯᐱᕀ,"green
u+kwu+ko+si+w,ᐊᑳᐧᑯᓯᐤ,"it is mouldy; it is rusty"
u+kwu+mi+nu+ku+si+y,ᐊᑳᐧᒥᓇᑲᓯᕀ,"thorn
u+kwu+mo+htsi+kew,ᐊᑲᐧᒧᐦᒋᑫᐤ,"s/he appends things
u+kwu+mo+htsi+kewi+n,ᐊᑲᐧᒧᐦᒋᑫᐃᐧᐣ,"act of appending
u+kwu+mo+hew,ᐊᑲᐧᒧᐦᐁᐤ,"s/he makes s.o. stick (to something); s/he glues s.o. on"
u+kwu+mo+htu+w,ᐊᑲᐧᒧᐦᑖᐤ,"s/he sticks s.t. on; s/he fastens s.t. by sticking
u+kwu+mo+n,ᐊᑲᐧᒧᐣ,"it is attached
u+kwu+mo+w,ᐊᑲᐧᒧᐤ,"s/he sticks on; s/he is attached"
u+kwu+mo+wi+n,ᐊᑲᐧᒧᐃᐧᐣ,"glue
u+kwu+nu+hu+m,ᐊᑲᐧᓇᐦᐊᒼ,"s/he covers s.t. up"
u+kwu+nu+hu+mu+wew,ᐊᑲᐧᓇᐦᐊᒪᐁᐧᐤ,"s/he covers (it/him) up for s.o."
u+kwu+nu+hew,ᐊᑲᐧᓇᐦᐁᐤ,"s/he covers s.o. up"
u+kwu+nu+hi+ku+n,ᐊᑲᐧᓇᐦᐃᑲᐣ,"cover
u+kwu+nu+hi+kew,ᐊᑲᐧᓇᐦᐃᑫᐤ,"s/he covers things"
u+kwu+nu+hi+kewi+n,ᐊᑲᐧᓇᐦᐃᑫᐃᐧᐣ,"act of covering things"
u+kwu+nu+hkwehtew,ᐊᑲᐧᓈᐦᑫᐧᐦᑌᐤ,"s/he walks with his/her face covered"
u+kwu+nu+hkwenew,ᐊᑲᐧᓈᐦᑫᐧᓀᐤ,"s/he covers s.o.'s face
u+kwu+nu+hkwesi+mew,ᐊᑲᐧᓈᐦᑫᐧᓯᒣᐤ,"s/he lays s.o. down with face covered; s/he puts s.o. to bed with that one's face covered"
u+kwu+nu+hkwesi+n,ᐊᑲᐧᓈᐦᑫᐧᓯᐣ,"s/he has his/her own face covered while sleeping; s/he lies with his/her face covered"
u+kwu+nu+hkwew,ᐊᑲᐧᓈᐦᑫᐧᐤ,"s/he has his/her own face covered"
u+kwu+nu+hkweyu+mo+w,ᐊᑲᐧᓈᐦᑫᐧᔮᒧᐤ,"s/he flees with his/her own face covered
u+kwu+nu+ho+n,ᐊᑲᐧᓇᐦᐅᐣ,"cover; blanket
u+kwu+nu+ho+so+w,ᐊᑲᐧᓇᐦᐅᓱᐤ,"s/he covers him/herself up"
u+kwu+nu+ho+w,ᐊᑲᐧᓇᐦᐅᐤ,"s/he wraps him/herself in a blanket
u+kwu+nu+ho+wi+n,ᐊᑲᐧᓇᐦᐅᐃᐧᐣ,"covering"
u+kwu+nu+hwew,ᐊᑲᐧᓇᐦᐁᐧᐤ,"s/he covers s.o. up"
u+kwu+nu+m,ᐊᑳᐧᓇᒼ,"s/he takes s.t. from water or fire by hand; s/he lifts s.t. out of the water or off the stove"
u+kwu+nu+n,ᐊᑲᐧᓈᐣ,"shawl"
u+kwu+nu+po+wehu+m,ᐊᑲᐧᓈᐳᐁᐧᐦᐊᒼ,"s/he puts the cover or lid on s.t."
u+kwu+nu+po+wehi+ku+n,ᐊᑲᐧᓈᐳᐁᐧᐦᐃᑲᐣ,"dish cover; lid (for a kettle or pail)"
u+kwu+nu+po+wehi+ku+so+si+w,ᐊᑲᐧᓈᐳᐁᐧᐦᐃᑳᓱᓯᐤ,"it is covered (as a small vessel capable of containing liquid)
u+kwu+nu+po+wehi+ku+so+w,ᐊᑲᐧᓈᐳᐁᐧᐦᐃᑳᓱᐤ,"it is covered (as a vessel capable of containing liquid)
u+kwu+nu+po+wehi+kew,ᐊᑲᐧᓈᐳᐁᐧᐦᐃᑫᐤ,"s/he covers things
u+kwu+nu+si+w,ᐊᑲᐧᓈᓯᐤ,"s/he is blown in (e.g. by snow)
u+kwu+new,ᐊᑳᐧᓀᐤ,"s/he takes s.o. from water or fire by hand; s/he lifts s.o. out of the water or off the stove"
u+kwu+neyu+si+w,ᐊᑲᐧᓀᔮᓯᐤ,"s/he is blown in (e.g. by snow)
u+kwu+pi+tsi+kew,ᐊᑳᐧᐱᒋᑫᐤ,"s/he fishes with a seine net; s/he pulls things from the water"
u+kwu+pi+nu+m,ᐊᑳᐧᐱᓇᒼ,"s/he ladles s.t. from liquid; s/he scoops s.t. out of the water; s/he drags s.t. from the water"
u+kwu+pi+new,ᐊᑳᐧᐱᓀᐤ,"s/he ladles s.o. from liquid; s/he scoops s.o. out of the water; s/he drags s.o. from the water"
u+kwu+pi+si+wew,ᐊᑳᐧᐱᓯᐁᐧᐤ,"s/he pulls people from the water; s/he pulls people ashore"
u+kwu+pi+tu+m,ᐊᑳᐧᐱᑕᒼ,"s/he pulls s.t. from the water; s/he drags s.t. out of the water"
u+kwu+pi+tew,ᐊᑳᐧᐱᑌᐤ,"s/he pulls s.o. from the water; s/he drags s.o. out of the water"
u+kwu+stsi+kewi+n,ᐊᑲᐧᐢᒋᑫᐃᐧᐣ,"placing things against one another; annexation
u+kwu+si+wepu+hu+m,ᐊᑳᐧᓯᐁᐧᐸᐦᐊᒼ,"s/he knocks s.t. out of the water or fire by tool"
u+kwu+sk,ᐊᑲᐧᐢᐠ,"knobbed arrow
u+kwu+sk,ᐋᑲᐧᐢᐠ,"heading off
u+kwu+sku+m,ᐋᑳᐧᐢᑲᒼ,"s/he heads s.t. off"
u+kwu+sku+m,ᐋᑳᐧᐢᑲᒼ,"really
u+kwu+sku+wew,ᐋᑳᐧᐢᑲᐁᐧᐤ,"s/he heads s.o. off"
u+kwu+ski+ku+pu+wi+w,ᐋᑲᐧᐢᑭᑳᐸᐃᐧᐤ,"s/he stands in the way
u+kwu+ski+pu+htu+w,ᐋᑲᐧᐢᑭᐸᐦᑖᐤ,"s/he runs and heads s.o. off
u+kwu+ski+pu+yi+ho+w,ᐋᑲᐧᐢᑭᐸᔨᐦᐅᐤ,"s/he moves quickly in front of something"
u+kwu+ski+sku+wew,ᐋᑲᐧᐢᑭᐢᑲᐁᐧᐤ,"s/he heads s.o. off
u+kwu+ski+ti+nu+m,ᐋᑲᐧᐢᑭᑎᓇᒼ,"s/he puts his/her own arm around s.t.
u+kwu+ski+ti+new,ᐋᑲᐧᐢᑭᑎᓀᐤ,"s/he puts his/her own arm around s.o.
u+kwu+ski+ti+ni+kew,ᐋᑲᐧᐢᑭᑎᓂᑫᐤ,"s/he puts his/her own arm around things
